Hello 16 from the client 5;558140;1
Hello 16 from the client 3;558245;1
Hello 17 from the client 7;572531;7
Hello 17 from the client 7;573591;9
Hello 17 from the client 7;574221;1
Hello 17 from the client 6;576114;6
Hello 17 from the client 6;576218;1
Hello 17 from the client 9;584837;9
Hello 17 from the client 9;585992;1
Hello 17 from the client 5;589313;5
Hello 17 from the client 2;589514;2
Hello 17 from the client 5;590827;6
Hello 17 from the client 5;595977;1
Hello 17 from the client 2;596817;1
Hello 17 from the client 3;601653;3
Hello 17 from the client 3;602283;9
Hello 17 from the client 3;603649;1
Hello 18 from the client 9;603775;9
Hello 18 from the client 9;604490;1
Hello 18 from the client 3;605372;3
Hello 18 from the client 3;606488;9
Hello 18 from the client 3;607013;1
Hello 18 from the client 5;610008;5
Hello 18 from the client 5;611007;6
Hello 18 from the client 5;611112;1
Hello 18 from the client 6;616341;6
Hello 18 from the client 6;616367;1
Hello 18 from the client 7;628249;7
Hello 18 from the client 7;629085;9
Hello 18 from the client 7;629715;1
Hello 18 from the client 2;630912;2
Hello 18 from the client 2;631291;1
Hello 19 from the client 3;637310;3
Hello 19 from the client 3;637598;9
Hello 19 from the client 6;638044;6
Hello 19 from the client 6;638859;1
Hello 19 from the client 3;638964;1
Hello 19 from the client 9;644330;9
Hello 19 from the client 5;644422;5
Hello 19 from the client 5;644640;6
Hello 19 from the client 5;644744;1
Hello 19 from the client 9;644850;1
Hello 19 from the client 2;653060;2
